<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.05.14	01:23:00	1.11902	1.11903	1.11898	1.11899	9	0	2
2025.05.14	01:24:00	1.11898	1.11908	1.11894	1.11907	18	0	2
2025.05.14	01:25:00	1.11907	1.11907	1.11906	1.11906	2	0	4
2025.05.14	01:26:00	1.11898	1.11898	1.11893	1.11894	13	0	2
2025.05.14	01:27:00	1.11894	1.11898	1.11889	1.11895	24	0	3
2025.05.14	01:28:00	1.11896	1.11898	1.11894	1.11895	11	0	2
2025.05.14	01:29:00	1.11895	1.11895	1.11895	1.11895	1	0	3
2025.05.14	01:30:00	1.11895	1.11904	1.11891	1.11903	17	0	2
2025.05.14	01:31:00	1.11902	1.11903	1.11893	1.11897	19	0	2
2025.05.14	01:32:00	1.11898	1.11898	1.11891	1.11892	25	0	3
2025.05.14	01:33:00	1.11891	1.11898	1.11891	1.11897	16	0	2
2025.05.14	01:34:00	1.11897	1.11898	1.11896	1.11896	4	0	3
2025.05.14	01:35:00	1.11897	1.11898	1.11895	1.11896	11	0	3
2025.05.14	01:36:00	1.11896	1.11898	1.11895	1.11897	5	0	3
2025.05.14	01:37:00	1.11897	1.11898	1.11897	1.11898	4	0	3
2025.05.14	01:38:00	1.11897	1.11898	1.11891	1.11892	14	0	3
2025.05.14	01:39:00	1.11891	1.11896	1.11891	1.11896	5	0	3
2025.05.14	01:40:00	1.11895	1.11895	1.11892	1.11894	6	0	2
2025.05.14	01:41:00	1.11893	1.11894	1.11881	1.11882	12	0	2
2025.05.14	01:42:00	1.11878	1.11899	1.11878	1.11898	9	0	2
2025.05.14	01:43:00	1.11898	1.11905	1.11898	1.11902	12	0	3
2025.05.14	01:44:00	1.11903	1.11907	1.11903	1.11906	6	0	3
2025.05.14	01:45:00	1.11903	1.11920	1.11903	1.11914	8	0	2
2025.05.14	01:46:00	1.11913	1.11913	1.11912	1.11912	2	0	3
2025.05.14	01:47:00	1.11914	1.11914	1.11912	1.11914	4	0	3
2025.05.14	01:48:00	1.11911	1.11912	1.11907	1.11909	15	0	2
2025.05.14	01:49:00	1.11908	1.11911	1.11893	1.11911	12	0	2
2025.05.14	01:50:00	1.11908	1.11940	1.11908	1.11939	24	0	2
2025.05.14	01:51:00	1.11938	1.11939	1.11937	1.11938	10	0	3
2025.05.14	01:52:00	1.11937	1.11960	1.11937	1.11955	22	0	2
2025.05.14	01:53:00	1.11957	1.11958	1.11952	1.11953	12	0	2
2025.05.14	01:54:00	1.11951	1.11963	1.11950	1.11960	27	0	2
2025.05.14	01:55:00	1.11959	1.11965	1.11955	1.11955	32	0	2
2025.05.14	01:56:00	1.11956	1.11960	1.11951	1.11954	21	0	2
2025.05.14	01:57:00	1.11952	1.11961	1.11952	1.11960	20	0	2
2025.05.14	01:58:00	1.11956	1.11971	1.11956	1.11971	13	0	2
2025.05.14	01:59:00	1.11970	1.11973	1.11969	1.11972	15	0	2
2025.05.14	02:00:00	1.11971	1.11972	1.11952	1.11955	36	0	2
2025.05.14	02:01:00	1.11956	1.11956	1.11942	1.11951	23	0	2
2025.05.14	02:02:00	1.11951	1.11951	1.11949	1.11949	9	0	2
2025.05.14	02:03:00	1.11949	1.11949	1.11946	1.11948	7	0	2
2025.05.14	02:04:00	1.11948	1.11948	1.11926	1.11928	19	0	2
2025.05.14	02:05:00	1.11928	1.11928	1.11903	1.11906	17	0	2
2025.05.14	02:06:00	1.11907	1.11909	1.11902	1.11902	20	0	2
2025.05.14	02:07:00	1.11899	1.11900	1.11888	1.11888	9	0	2
2025.05.14	02:08:00	1.11888	1.11891	1.11875	1.11889	26	0	2
2025.05.14	02:09:00	1.11890	1.11894	1.11889	1.11889	13	0	4
2025.05.14	02:10:00	1.11890	1.11890	1.11868	1.11873	36	0	2
2025.05.14	02:11:00	1.11876	1.11884	1.11873	1.11881	20	0	2
2025.05.14	02:12:00	1.11879	1.11879	1.11873	1.11876	19	0	2
2025.05.14	02:13:00	1.11876	1.11885	1.11875	1.11878	26	0	2
2025.05.14	02:14:00	1.11883	1.11883	1.11877	1.11879	14	0	3
2025.05.14	02:15:00	1.11878	1.11881	1.11869	1.11869	13	0	4
2025.05.14	02:16:00	1.11868	1.11876	1.11866	1.11870	17	0	2
2025.05.14	02:17:00	1.11868	1.11875	1.11864	1.11875	16	0	2
2025.05.14	02:18:00	1.11874	1.11886	1.11874	1.11886	11	0	2
2025.05.14	02:19:00	1.11885	1.11894	1.11885	1.11894	9	0	3
2025.05.14	02:20:00	1.11894	1.11906	1.11894	1.11904	6	0	3
2025.05.14	02:21:00	1.11905	1.11915	1.11904	1.11913	14	0	3
2025.05.14	02:22:00	1.11913	1.11914	1.11907	1.11914	7	0	4
2025.05.14	02:23:00	1.11914	1.11915	1.11902	1.11904	22	0	3
2025.05.14	02:24:00	1.11901	1.11902	1.11874	1.11874	23	0	2
2025.05.14	02:25:00	1.11874	1.11880	1.11870	1.11875	15	0	2
2025.05.14	02:26:00	1.11879	1.11884	1.11879	1.11883	5	0	3
2025.05.14	02:27:00	1.11884	1.11889	1.11879	1.11888	18	0	2
2025.05.14	02:28:00	1.11888	1.11899	1.11888	1.11898	17	0	3
2025.05.14	02:29:00	1.11898	1.11899	1.11898	1.11898	3	0	3
2025.05.14	02:30:00	1.11890	1.11891	1.11880	1.11880	19	0	2
2025.05.14	02:31:00	1.11878	1.11892	1.11878	1.11892	37	0	3
2025.05.14	02:32:00	1.11891	1.11899	1.11891	1.11897	19	0	2
2025.05.14	02:33:00	1.11895	1.11897	1.11888	1.11889	12	0	3
2025.05.14	02:34:00	1.11888	1.11901	1.11888	1.11899	10	0	2
2025.05.14	02:35:00	1.11900	1.11903	1.11896	1.11899	16	0	2
2025.05.14	02:36:00	1.11899	1.11899	1.11886	1.11891	20	0	2
2025.05.14	02:37:00	1.11892	1.11901	1.11887	1.11898	19	0	2
2025.05.14	02:38:00	1.11897	1.11897	1.11877	1.11879	17	0	2
2025.05.14	02:39:00	1.11880	1.11894	1.11876	1.11888	21	0	2
2025.05.14	02:40:00	1.11888	1.11894	1.11888	1.11893	8	0	2
2025.05.14	02:41:00	1.11894	1.11894	1.11884	1.11889	11	0	2
2025.05.14	02:42:00	1.11890	1.11890	1.11885	1.11889	18	0	2
2025.05.14	02:43:00	1.11886	1.11886	1.11879	1.11884	10	0	2
2025.05.14	02:44:00	1.11884	1.11894	1.11883	1.11893	18	0	2
2025.05.14	02:45:00	1.11893	1.11903	1.11887	1.11890	28	0	2
2025.05.14	02:46:00	1.11894	1.11910	1.11888	1.11897	26	0	2
2025.05.14	02:47:00	1.11898	1.11902	1.11887	1.11897	34	0	2
2025.05.14	02:48:00	1.11896	1.11896	1.11879	1.11884	18	0	2
2025.05.14	02:49:00	1.11884	1.11884	1.11873	1.11879	30	0	2
2025.05.14	02:50:00	1.11876	1.11876	1.11864	1.11864	18	0	2
2025.05.14	02:51:00	1.11864	1.11869	1.11861	1.11861	14	0	2
2025.05.14	02:52:00	1.11865	1.11865	1.11860	1.11862	11	0	2
2025.05.14	02:53:00	1.11865	1.11866	1.11862	1.11865	16	0	2
2025.05.14	02:54:00	1.11865	1.11866	1.11861	1.11861	15	0	2
2025.05.14	02:55:00	1.11860	1.11862	1.11851	1.11859	23	0	2
2025.05.14	02:56:00	1.11858	1.11858	1.11851	1.11853	5	0	2
2025.05.14	02:57:00	1.11853	1.11856	1.11847	1.11851	23	0	2
2025.05.14	02:58:00	1.11851	1.11861	1.11851	1.11861	8	0	2
2025.05.14	02:59:00	1.11858	1.11871	1.11857	1.11858	37	0	2
2025.05.14	03:00:00	1.11863	1.11880	1.11860	1.11879	37	0	2
2025.05.14	03:01:00	1.11880	1.11890	1.11849	1.11851	57	0	2
2025.05.14	03:02:00	1.11850	1.11850	1.11830	1.11841	45	0	2
2025.05.14	03:03:00	1.11842	1.11855	1.11835	1.11847	37	0	2
2025.05.14	03:04:00	1.11850	1.11851	1.11822	1.11840	39	0	2
2025.05.14	03:05:00	1.11843	1.11861	1.11838	1.11860	44	0	2
2025.05.14	03:06:00	1.11860	1.11864	1.11848	1.11850	39	0	2
2025.05.14	03:07:00	1.11850	1.11860	1.11844	1.11850	42	0	2
2025.05.14	03:08:00	1.11847	1.11861	1.11845	1.11861	41	0	2
2025.05.14	03:09:00	1.11860	1.11865	1.11855	1.11858	22	0	2
2025.05.14	03:10:00	1.11858	1.11871	1.11851	1.11860	32	0	2
2025.05.14	03:11:00	1.11864	1.11875	1.11861	1.11864	35	0	2
2025.05.14	03:12:00	1.11864	1.11890	1.11864	1.11889	31	0	2
2025.05.14	03:13:00	1.11892	1.11892	1.11871	1.11871	43	0	2
2025.05.14	03:14:00	1.11867	1.11869	1.11860	1.11863	33	0	2
2025.05.14	03:15:00	1.11864	1.11878	1.11864	1.11867	26	0	2
2025.05.14	03:16:00	1.11865	1.11871	1.11863	1.11864	31	0	2
2025.05.14	03:17:00	1.11867	1.11879	1.11866	1.11873	26	0	2
2025.05.14	03:18:00	1.11873	1.11875	1.11865	1.11871	13	0	2
2025.05.14	03:19:00	1.11871	1.11876	1.11844	1.11845	33	0	2
2025.05.14	03:20:00	1.11845	1.11845	1.11827	1.11827	25	0	2
2025.05.14	03:21:00	1.11827	1.11843	1.11826	1.11842	26	0	2
2025.05.14	03:22:00	1.11846	1.11846	1.11836	1.11838	16	0	2
2025.05.14	03:23:00	1.11838	1.11843	1.11836	1.11841	14	0	2
2025.05.14	03:24:00	1.11840	1.11847	1.11838	1.11846	23	0	2
2025.05.14	03:25:00	1.11842	1.11857	1.11838	1.11856	23	0	2
2025.05.14	03:26:00	1.11856	1.11891	1.11856	1.11885	37	0	2
2025.05.14	03:27:00	1.11887	1.11891	1.11881	1.11888	24	0	2
2025.05.14	03:28:00	1.11887	1.11906	1.11885	1.11905	25	0	2
2025.05.14	03:29:00	1.11906	1.11942	1.11905	1.11934	54	0	2
2025.05.14	03:30:00	1.11933	1.11950	1.11926	1.11926	48	0	2
2025.05.14	03:31:00	1.11927	1.11964	1.11926	1.11962	53	0	2
2025.05.14	03:32:00	1.11962	1.11968	1.11947	1.11948	51	0	2
2025.05.14	03:33:00	1.11947	1.11947	1.11927	1.11927	21	0	3
2025.05.14	03:34:00	1.11928	1.11930	1.11922	1.11922	46	0	2
2025.05.14	03:35:00	1.11922	1.11928	1.11920	1.11925	17	0	2
2025.05.14	03:36:00	1.11923	1.11928	1.11917	1.11928	38	0	2
2025.05.14	03:37:00	1.11928	1.11930	1.11909	1.11917	32	0	2
2025.05.14	03:38:00	1.11918	1.11926	1.11911	1.11926	33	0	2
2025.05.14	03:39:00	1.11929	1.11931	1.11923	1.11924	27	0	2
2025.05.14	03:40:00	1.11923	1.11923	1.11895	1.11895	29	0	2
2025.05.14	03:41:00	1.11896	1.11908	1.11896	1.11903	38	0	2
2025.05.14	03:42:00	1.11900	1.11905	1.11900	1.11900	22	0	3
2025.05.14	03:43:00	1.11900	1.11901	1.11885	1.11885	32	0	2
2025.05.14	03:44:00	1.11887	1.11890	1.11874	1.11878	21	0	2
2025.05.14	03:45:00	1.11883	1.11904	1.11882	1.11895	33	0	2
2025.05.14	03:46:00	1.11895	1.11895	1.11883	1.11889	35	0	2
2025.05.14	03:47:00	1.11889	1.11901	1.11885	1.11896	36	0	2
2025.05.14	03:48:00	1.11890	1.11891	1.11877	1.11877	18	0	2
2025.05.14	03:49:00	1.11877	1.11877	1.11861	1.11864	24	0	2
2025.05.14	03:50:00	1.11865	1.11865	1.11849	1.11855	47	0	2
2025.05.14	03:51:00	1.11856	1.11883	1.11856	1.11881	33	0	2
2025.05.14	03:52:00	1.11880	1.11915	1.11879	1.11915	54	0	2
2025.05.14	03:53:00	1.11917	1.11945	1.11915	1.11944	100	0	2
2025.05.14	03:54:00	1.11943	1.11950	1.11923	1.11949	116	0	2
2025.05.14	03:55:00	1.11947	1.11952	1.11930	1.11944	89	0	2
2025.05.14	03:56:00	1.11945	1.11950	1.11930	1.11939	54	0	2
2025.05.14	03:57:00	1.11939	1.11948	1.11928	1.11936	77	0	2
2025.05.14	03:58:00	1.11934	1.11950	1.11911	1.11921	86	0	2
2025.05.14	03:59:00	1.11921	1.11926	1.11911	1.11921	48	0	2
2025.05.14	04:00:00	1.11920	1.11930	1.11911	1.11921	74	0	2
2025.05.14	04:01:00	1.11920	1.11922	1.11891	1.11907	69	0	2
2025.05.14	04:02:00	1.11907	1.11907	1.11876	1.11884	53	0	2
2025.05.14	04:03:00	1.11883	1.11885	1.11857	1.11875	57	0	2
2025.05.14	04:04:00	1.11874	1.11877	1.11856	1.11858	30	0	2
2025.05.14	04:05:00	1.11860	1.11884	1.11854	1.11861	43	0	2
2025.05.14	04:06:00	1.11860	1.11882	1.11857	1.11881	49	0	2
2025.05.14	04:07:00	1.11881	1.11899	1.11880	1.11895	51	0	2
2025.05.14	04:08:00	1.11892	1.11892	1.11868	1.11884	54	0	2
2025.05.14	04:09:00	1.11885	1.11890	1.11879	1.11887	35	0	2
2025.05.14	04:10:00	1.11887	1.11913	1.11884	1.11912	40	0	2
2025.05.14	04:11:00	1.11914	1.11915	1.11900	1.11905	44	0	3
2025.05.14	04:12:00	1.11904	1.11949	1.11904	1.11936	78	0	2
2025.05.14	04:13:00	1.11935	1.11957	1.11929	1.11954	72	0	2
2025.05.14	04:14:00	1.11954	1.11954	1.11926	1.11933	84	0	2
2025.05.14	04:15:00	1.11933	1.11956	1.11916	1.11922	104	0	2
2025.05.14	04:16:00	1.11930	1.11932	1.11905	1.11905	67	0	2
2025.05.14	04:17:00	1.11905	1.11906	1.11889	1.11904	60	0	2
2025.05.14	04:18:00	1.11903	1.11915	1.11896	1.11909	58	0	2
2025.05.14	04:19:00	1.11908	1.11920	1.11895	1.11906	62	0	2
2025.05.14	04:20:00	1.11906	1.11921	1.11900	1.11917	31	0	3
2025.05.14	04:21:00	1.11916	1.11949	1.11904	1.11946	49	0	2
2025.05.14	04:22:00	1.11947	1.11962	1.11942	1.11954	83	0	2
2025.05.14	04:23:00	1.11951	1.11965	1.11932	1.11933	60	0	2
2025.05.14	04:24:00	1.11932	1.11951	1.11929	1.11948	45	0	2
2025.05.14	04:25:00	1.11948	1.11959	1.11943	1.11953	43	0	2
2025.05.14	04:26:00	1.11954	1.11978	1.11947	1.11976	73	0	2
2025.05.14	04:27:00	1.11970	1.11971	1.11957	1.11957	42	0	2
2025.05.14	04:28:00	1.11957	1.11973	1.11955	1.11969	62	0	2
2025.05.14	04:29:00	1.11968	1.11972	1.11959	1.11968	68	0	2
2025.05.14	04:30:00	1.11971	1.11977	1.11961	1.11973	123	0	2
2025.05.14	04:31:00	1.11974	1.11974	1.11946	1.11946	99	0	2
2025.05.14	04:32:00	1.11951	1.11960	1.11940	1.11941	80	0	2
2025.05.14	04:33:00	1.11942	1.11942	1.11910	1.11915	82	0	2
2025.05.14	04:34:00	1.11915	1.11926	1.11909	1.11925	71	0	2
2025.05.14	04:35:00	1.11926	1.11926	1.11887	1.11897	88	0	2
2025.05.14	04:36:00	1.11898	1.11901	1.11881	1.11894	88	0	2
2025.05.14	04:37:00	1.11894	1.11895	1.11867	1.11867	72	0	2
2025.05.14	04:38:00	1.11868	1.11907	1.11867	1.11898	81	0	2
2025.05.14	04:39:00	1.11896	1.11907	1.11882	1.11896	86	0	2
2025.05.14	04:40:00	1.11895	1.11896	1.11872	1.11872	76	0	2
2025.05.14	04:41:00	1.11871	1.11894	1.11869	1.11892	62	0	2
2025.05.14	04:42:00	1.11891	1.11905	1.11891	1.11900	39	0	2
2025.05.14	04:43:00	1.11899	1.11900	1.11889	1.11894	47	0	2
2025.05.14	04:44:00	1.11895	1.11917	1.11890	1.11902	39	0	2
2025.05.14	04:45:00	1.11894	1.11911	1.11894	1.11900	48	0	2
2025.05.14	04:46:00	1.11899	1.11901	1.11888	1.11901	41	0	2
2025.05.14	04:47:00	1.11900	1.11909	1.11870	1.11879	85	0	2
2025.05.14	04:48:00	1.11880	1.11884	1.11852	1.11857	77	0	2
2025.05.14	04:49:00	1.11856	1.11868	1.11837	1.11867	62	0	2
2025.05.14	04:50:00	1.11867	1.11875	1.11860	1.11867	47	0	2
2025.05.14	04:51:00	1.11868	1.11873	1.11865	1.11867	34	0	2
2025.05.14	04:52:00	1.11866	1.11884	1.11855	1.11884	74	0	2
2025.05.14	04:53:00	1.11883	1.11892	1.11881	1.11884	71	0	2
2025.05.14	04:54:00	1.11885	1.11889	1.11859	1.11862	69	0	2
2025.05.14	04:55:00	1.11861	1.11888	1.11856	1.11883	75	0	2
2025.05.14	04:56:00	1.11884	1.11900	1.11877	1.11886	57	0	2
2025.05.14	04:57:00	1.11885	1.11887	1.11872	1.11885	59	0	2
2025.05.14	04:58:00	1.11885	1.11886	1.11859	1.11872	80	0	2
2025.05.14	04:59:00	1.11873	1.11897	1.11869	1.11882	90	0	2
2025.05.14	05:00:00	1.11884	1.11884	1.11865	1.11878	67	0	2
2025.05.14	05:01:00	1.11879	1.11886	1.11866	1.11884	68	0	2
2025.05.14	05:02:00	1.11883	1.11885	1.11859	1.11875	61	0	2
2025.05.14	05:03:00	1.11875	1.11883	1.11871	1.11882	51	0	2
2025.05.14	05:04:00	1.11881	1.11882	1.11836	1.11839	55	0	2
2025.05.14	05:05:00	1.11840	1.11873	1.11840	1.11846	76	0	2
2025.05.14	05:06:00	1.11846	1.11855	1.11841	1.11850	44	0	2
2025.05.14	05:07:00	1.11850	1.11870	1.11839	1.11865	52	0	2
2025.05.14	05:08:00	1.11862	1.11868	1.11860	1.11860	41	0	2
2025.05.14	05:09:00	1.11860	1.11876	1.11860	1.11864	42	0	2
2025.05.14	05:10:00	1.11860	1.11879	1.11860	1.11876	38	0	2
2025.05.14	05:11:00	1.11875	1.11896	1.11874	1.11890	60	0	2
2025.05.14	05:12:00	1.11890	1.11904	1.11880	1.11885	78	0	2
2025.05.14	05:13:00	1.11885	1.11885	1.11867	1.11867	55	0	2
2025.05.14	05:14:00	1.11867	1.11879	1.11865	1.11865	38	0	2
2025.05.14	05:15:00	1.11866	1.11866	1.11848	1.11855	73	0	2
2025.05.14	05:16:00	1.11855	1.11864	1.11847	1.11852	69	0	2
2025.05.14	05:17:00	1.11853	1.11854	1.11835	1.11842	56	0	2
2025.05.14	05:18:00	1.11841	1.11851	1.11839	1.11845	39	0	2
2025.05.14	05:19:00	1.11844	1.11874	1.11844	1.11873	51	0	2
2025.05.14	05:20:00	1.11873	1.11874	1.11865	1.11870	49	0	2
2025.05.14	05:21:00	1.11871	1.11876	1.11862	1.11874	40	0	2
2025.05.14	05:22:00	1.11874	1.11875	1.11863	1.11865	33	0	2
2025.05.14	05:23:00	1.11867	1.11875	1.11859	1.11863	31	0	2
2025.05.14	05:24:00	1.11863	1.11863	1.11858	1.11861	29	0	2
2025.05.14	05:25:00	1.11863	1.11871	1.11856	1.11856	24	0	2
2025.05.14	05:26:00	1.11846	1.11850	1.11840	1.11844	37	0	2
2025.05.14	05:27:00	1.11848	1.11856	1.11844	1.11847	40	0	2
2025.05.14	05:28:00	1.11847	1.11858	1.11847	1.11854	25	0	2
2025.05.14	05:29:00	1.11855	1.11870	1.11854	1.11865	28	0	2
2025.05.14	05:30:00	1.11865	1.11865	1.11845	1.11857	40	0	2
2025.05.14	05:31:00	1.11857	1.11865	1.11844	1.11851	40	0	2
2025.05.14	05:32:00	1.11851	1.11857	1.11846	1.11847	35	0	2
2025.05.14	05:33:00	1.11847	1.11848	1.11842	1.11842	20	0	2
2025.05.14	05:34:00	1.11844	1.11858	1.11844	1.11847	20	0	2
2025.05.14	05:35:00	1.11848	1.11850	1.11836	1.11837	49	0	2
2025.05.14	05:36:00	1.11836	1.11855	1.11830	1.11855	53	0	2
2025.05.14	05:37:00	1.11854	1.11854	1.11830	1.11836	40	0	2
2025.05.14	05:38:00	1.11835	1.11845	1.11830	1.11831	32	0	2
2025.05.14	05:39:00	1.11831	1.11838	1.11830	1.11836	42	0	2
2025.05.14	05:40:00	1.11838	1.11848	1.11831	1.11847	40	0	2
2025.05.14	05:41:00	1.11849	1.11853	1.11836	1.11836	49	0	2
2025.05.14	05:42:00	1.11836	1.11849	1.11834	1.11847	39	0	2
2025.05.14	05:43:00	1.11846	1.11857	1.11842	1.11857	29	0	2
2025.05.14	05:44:00	1.11856	1.11861	1.11846	1.11852	46	0	2
2025.05.14	05:45:00	1.11851	1.11861	1.11837	1.11861	52	0	2
2025.05.14	05:46:00	1.11863	1.11884	1.11859	1.11883	32	0	3
2025.05.14	05:47:00	1.11882	1.11890	1.11882	1.11887	41	0	3
2025.05.14	05:48:00	1.11888	1.11889	1.11883	1.11884	18	0	3
2025.05.14	05:49:00	1.11883	1.11896	1.11883	1.11894	41	0	2
2025.05.14	05:50:00	1.11895	1.11900	1.11883	1.11887	43	0	2
2025.05.14	05:51:00	1.11885	1.11885	1.11874	1.11876	37	0	3
2025.05.14	05:52:00	1.11877	1.11892	1.11877	1.11890	45	0	2
2025.05.14	05:53:00	1.11890	1.11897	1.11883	1.11895	49	0	2
2025.05.14	05:54:00	1.11895	1.11901	1.11884	1.11901	42	0	2
2025.05.14	05:55:00	1.11904	1.11924	1.11904	1.11921	31	0	2
2025.05.14	05:56:00	1.11921	1.11925	1.11900	1.11914	44	0	2
2025.05.14	05:57:00	1.11913	1.11916	1.11898	1.11899	51	0	2
2025.05.14	05:58:00	1.11900	1.11903	1.11890	1.11896	46	0	2
2025.05.14	05:59:00	1.11895	1.11896	1.11880	1.11886	45	0	2
2025.05.14	06:00:00	1.11888	1.11888	1.11862	1.11864	36	0	2
2025.05.14	06:01:00	1.11865	1.11870	1.11858	1.11867	40	0	2
2025.05.14	06:02:00	1.11866	1.11870	1.11860	1.11866	31	0	2
2025.05.14	06:03:00	1.11867	1.11870	1.11861	1.11861	33	0	2
2025.05.14	06:04:00	1.11858	1.11871	1.11858	1.11869	36	0	2
2025.05.14	06:05:00	1.11865	1.11866	1.11858	1.11859	17	0	2
2025.05.14	06:06:00	1.11861	1.11873	1.11849	1.11868	32	0	2
2025.05.14	06:07:00	1.11868	1.11880	1.11860	1.11879	31	0	2
2025.05.14	06:08:00	1.11878	1.11880	1.11859	1.11860	38	0	2
2025.05.14	06:09:00	1.11860	1.11866	1.11849	1.11865	24	0	2
2025.05.14	06:10:00	1.11865	1.11889	1.11863	1.11887	32	0	2
2025.05.14	06:11:00	1.11885	1.11886	1.11880	1.11885	10	0	3
2025.05.14	06:12:00	1.11882	1.11886	1.11874	1.11879	19	0	2
2025.05.14	06:13:00	1.11879	1.11882	1.11877	1.11880	22	0	3
2025.05.14	06:14:00	1.11880	1.11895	1.11880	1.11893	33	0	2
2025.05.14	06:15:00	1.11893	1.11893	1.11885	1.11885	21	0	2
2025.05.14	06:16:00	1.11884	1.11885	1.11882	1.11883	15	0	2
2025.05.14	06:17:00	1.11882	1.11886	1.11870	1.11883	38	0	2
2025.05.14	06:18:00	1.11882	1.11882	1.11872	1.11872	21	0	3
2025.05.14	06:19:00	1.11876	1.11887	1.11871	1.11883	29	0	2
2025.05.14	06:20:00	1.11884	1.11887	1.11873	1.11883	25	0	2
2025.05.14	06:21:00	1.11884	1.11884	1.11873	1.11873	18	0	2
2025.05.14	06:22:00	1.11874	1.11875	1.11870	1.11873	12	0	2
2025.05.14	06:23:00	1.11871	1.11893	1.11871	1.11890	20	0	2
2025.05.14	06:24:00	1.11889	1.11911	1.11889	1.11902	70	0	2
2025.05.14	06:25:00	1.11900	1.11900	1.11894	1.11894	11	0	2
2025.05.14	06:26:00	1.11896	1.11897	1.11887	1.11893	29	0	2
2025.05.14	06:27:00	1.11893	1.11894	1.11885	1.11885	36	0	2
2025.05.14	06:28:00	1.11887	1.11887	1.11873	1.11873	32	0	3
2025.05.14	06:29:00	1.11877	1.11881	1.11863	1.11863	20	0	2
2025.05.14	06:30:00	1.11859	1.11860	1.11845	1.11845	31	0	2
2025.05.14	06:31:00	1.11845	1.11855	1.11842	1.11847	41	0	2
2025.05.14	06:32:00	1.11848	1.11853	1.11844	1.11849	37	0	2
2025.05.14	06:33:00	1.11851	1.11857	1.11846	1.11846	38	0	2
2025.05.14	06:34:00	1.11847	1.11856	1.11846	1.11855	42	0	3
2025.05.14	06:35:00	1.11856	1.11865	1.11851	1.11865	39	0	2
2025.05.14	06:36:00	1.11862	1.11886	1.11858	1.11885	43	0	2
2025.05.14	06:37:00	1.11885	1.11887	1.11873	1.11873	34	0	2
2025.05.14	06:38:00	1.11872	1.11892	1.11869	1.11892	36	0	2
2025.05.14	06:39:00	1.11891	1.11899	1.11891	1.11896	17	0	3
2025.05.14	06:40:00	1.11897	1.11897	1.11892	1.11896	28	0	2
2025.05.14	06:41:00	1.11900	1.11906	1.11895	1.11895	27	0	2
2025.05.14	06:42:00	1.11895	1.11901	1.11891	1.11895	32	0	2
2025.05.14	06:43:00	1.11890	1.11890	1.11881	1.11884	10	0	3
2025.05.14	06:44:00	1.11885	1.11900	1.11884	1.11899	27	0	2
2025.05.14	06:45:00	1.11899	1.11906	1.11898	1.11904	18	0	2
2025.05.14	06:46:00	1.11900	1.11906	1.11889	1.11889	24	0	2
2025.05.14	06:47:00	1.11890	1.11901	1.11889	1.11889	28	0	2
2025.05.14	06:48:00	1.11886	1.11896	1.11886	1.11896	28	0	2
2025.05.14	06:49:00	1.11895	1.11898	1.11890	1.11898	12	0	2
2025.05.14	06:50:00	1.11902	1.11905	1.11896	1.11903	25	0	2
2025.05.14	06:51:00	1.11902	1.11906	1.11900	1.11905	23	0	2
2025.05.14	06:52:00	1.11903	1.11909	1.11902	1.11903	8	0	2
2025.05.14	06:53:00	1.11903	1.11903	1.11894	1.11895	14	0	2
2025.05.14	06:54:00	1.11894	1.11896	1.11890	1.11892	16	0	2
2025.05.14	06:55:00	1.11894	1.11917	1.11894	1.11910	30	0	2
2025.05.14	06:56:00	1.11911	1.11912	1.11905	1.11911	21	0	2
2025.05.14	06:57:00	1.11913	1.11926	1.11911	1.11919	36	0	2
2025.05.14	06:58:00	1.11918	1.11922	1.11910	1.11910	33	0	2
2025.05.14	06:59:00	1.11910	1.11961	1.11910	1.11953	69	0	2
2025.05.14	07:00:00	1.11954	1.12005	1.11953	1.11989	111	0	2
2025.05.14	07:01:00	1.11988	1.11990	1.11923	1.11948	81	0	2
2025.05.14	07:02:00	1.11949	1.11950	1.11932	1.11945	51	0	2
2025.05.14	07:03:00	1.11944	1.11947	1.11934	1.11936	43	0	3
2025.05.14	07:04:00	1.11935	1.11943	1.11932	1.11940	33	0	2
2025.05.14	07:05:00	1.11945	1.11945	1.11930	1.11932	59	0	2
2025.05.14	07:06:00	1.11933	1.11941	1.11923	1.11923	49	0	2
2025.05.14	07:07:00	1.11924	1.11924	1.11908	1.11908	33	0	2
2025.05.14	07:08:00	1.11913	1.11930	1.11912	1.11925	31	0	3
2025.05.14	07:09:00	1.11927	1.11946	1.11926	1.11942	34	0	2
2025.05.14	07:10:00	1.11942	1.11943	1.11933	1.11935	28	0	2
2025.05.14	07:11:00	1.11935	1.11948	1.11929	1.11946	37	0	2
2025.05.14	07:12:00	1.11945	1.11946	1.11936	1.11938	16	0	2
2025.05.14	07:13:00	1.11934	1.11940	1.11930	1.11935	18	0	2
2025.05.14	07:14:00	1.11934	1.11934	1.11913	1.11913	16	0	3
2025.05.14	07:15:00	1.11914	1.11918	1.11904	1.11907	40	0	2
2025.05.14	07:16:00	1.11905	1.11906	1.11901	1.11905	23	0	2
2025.05.14	07:17:00	1.11904	1.11906	1.11900	1.11902	18	0	3
2025.05.14	07:18:00	1.11901	1.11901	1.11883	1.11885	25	0	2
2025.05.14	07:19:00	1.11884	1.11893	1.11881	1.11889	29	0	2
